 00000; 00000; 00000; 00000;17:31:47;03.08.2017
 00000; 00000; 00000; 00000;17:31:48;03.08.2017
 00000; 00000; 00000; 00000;17:31:48;03.08.2017
 00000; 09999; 00000;-09999;17:31:48;03.08.2017
 05525; 09999;-08142;-09999;17:31:50;03.08.2017
 05663; 09999;-08225;-09999;17:31:50;03.08.2017
 05636; 09999;-08283;-09999;17:31:50;03.08.2017
 05662; 09999;-08240;-09999;17:31:51;03.08.2017
 05640; 09999;-08285;-09999;17:31:51;03.08.2017
 05640; 09999;-08198;-09999;17:31:52;03.08.2017
 05650; 09999;-08253;-09999;17:31:52;03.08.2017
 05621; 09999;-08253;-09999;17:31:52;03.08.2017
 05653; 09999;-08269;-09999;17:31:53;03.08.2017
 05621; 09999;-08289;-09999;17:31:53;03.08.2017
 05637; 09999;-08240; 00000;17:31:54;03.08.2017
 00000; 00000; 00000; 00000;17:31:54;03.08.2017
 00000; 00000; 00000; 00000;17:31:54;03.08.2017
 00000; 00000; 00000; 00000;17:31:55;03.08.2017
 00000; 00000; 00000; 00000;17:31:55;03.08.2017
 00000; 00000; 00000; 00000;17:31:56;03.08.2017
 00000; 00000; 00000; 00000;17:31:56;03.08.2017
 00000; 00000; 00000; 00000;17:31:56;03.08.2017
 00000; 00000; 00000; 00000;17:31:57;03.08.2017
 00000; 00000; 00000; 00000;17:31:57;03.08.2017
 00000; 00000; 00000; 00000;17:31:58;03.08.2017
 00000; 00000; 00000; 00000;17:31:58;03.08.2017
 00000; 00000; 00000; 00001;17:31:58;03.08.2017
 00000; 00000; 00000; 00368;17:31:59;03.08.2017
 00000; 00000; 00000; 00368;17:31:59;03.08.2017
 00000; 00000; 00000; 01074;17:32:00;03.08.2017
 00000; 00000; 00000; 01019;17:32:00;03.08.2017
 00000; 00000; 00000; 00966;17:32:00;03.08.2017
 00000; 00000; 00000; 00926;17:32:01;03.08.2017
 00000; 00000; 00000; 00812;17:32:01;03.08.2017
 00000; 00000; 00000; 00000;17:32:02;03.08.2017
 00000; 00000; 00000; 00000;17:32:02;03.08.2017
 00000; 00000; 00000; 00000;17:32:02;03.08.2017
 00000; 00000; 00000; 00000;17:32:03;03.08.2017
 00000; 00000; 00000; 00000;17:32:03;03.08.2017
 00000; 00505; 00000; 00000;17:32:04;03.08.2017
 00000; 00969; 00000; 00000;17:32:04;03.08.2017
 00000; 00948; 00000; 00000;17:32:04;03.08.2017
 00000; 01014; 00000; 00000;17:32:05;03.08.2017
 00000; 01024; 00000; 00000;17:32:05;03.08.2017
 00000; 00779; 00000; 00000;17:32:06;03.08.2017
 00000; 00236; 00027; 00000;17:32:06;03.08.2017
 00000; 00000; 00017; 00000;17:32:06;03.08.2017
 00000; 00000; 00000; 00000;17:32:07;03.08.2017
 00000; 00000; 00000; 00000;17:32:07;03.08.2017
 00000; 00000; 00636; 00000;17:32:08;03.08.2017
 00000; 00000; 01364; 00000;17:32:08;03.08.2017
 00000; 00000; 01218; 00000;17:32:08;03.08.2017
 00000; 00000; 00001; 00000;17:32:09;03.08.2017
