 00000; 00000; 00000; 00000;17:49:37;03.08.2017
 00000; 00000; 00000; 00000;17:49:37;03.08.2017
 00000; 00000; 00000; 00000;17:49:37;03.08.2017
-09999; 09999; 00000; 00000;17:49:38;03.08.2017
-09999; 09999;-08617; 04701;17:49:38;03.08.2017
-09999; 09999;-08772; 04768;17:49:39;03.08.2017
-09999; 09999;-08901; 04767;17:49:39;03.08.2017
-09999; 09999;-08839; 04712;17:49:39;03.08.2017
-09999; 09999;-08870; 04716;17:49:40;03.08.2017
-09999; 09999;-08824; 04753;17:49:40;03.08.2017
-09999; 09999;-08854; 04715;17:49:41;03.08.2017
-09999; 09999;-08860; 04715;17:49:41;03.08.2017
-09999; 09999;-08950; 04670;17:49:41;03.08.2017
-09999; 09999;-08950; 04702;17:49:42;03.08.2017
-09999; 09999;-08901; 04747;17:49:42;03.08.2017
-09999; 09999;-08787; 04727;17:49:43;03.08.2017
 00000; 09999;-08797; 04735;17:49:43;03.08.2017
 00000; 00000; 00000; 00000;17:49:43;03.08.2017
 00000; 00000; 00000; 00000;17:49:44;03.08.2017
 00000; 00000; 00000; 00000;17:49:44;03.08.2017
 00000; 00000; 00000; 00000;17:49:45;03.08.2017
 00000; 00000; 00000; 00000;17:49:45;03.08.2017
 00000; 00000; 00000; 00000;17:49:45;03.08.2017
 00000; 00000; 00000; 00000;17:49:46;03.08.2017
 00000; 00000; 00000; 00000;17:49:46;03.08.2017
 00595; 00000; 00000; 00000;17:49:47;03.08.2017
 00672; 00000; 00000; 00000;17:49:47;03.08.2017
 00000; 00000; 00000; 00000;17:49:47;03.08.2017
 00000; 00000; 00000; 00000;17:49:48;03.08.2017
 00000; 00057; 00000; 00000;17:49:48;03.08.2017
 00000; 00358; 00001; 00000;17:49:49;03.08.2017
 00000; 00000; 00054; 00000;17:49:49;03.08.2017
 00000; 00000; 00366; 00000;17:49:49;03.08.2017
 00000; 00000; 00299; 00000;17:49:50;03.08.2017
 00000; 00000; 00000; 00000;17:49:50;03.08.2017
 00000; 00000; 00000; 00289;17:49:51;03.08.2017
 00000; 00000; 00000; 00397;17:49:51;03.08.2017
 00000; 00000; 00000; 00197;17:49:51;03.08.2017
 00000; 00000; 00000; 00000;17:49:52;03.08.2017
 00000; 00000; 00000; 00175;17:49:52;03.08.2017
 00000; 00000; 00000; 00336;17:49:53;03.08.2017
 00000; 00000; 00185; 00000;17:49:53;03.08.2017
 00000; 00000; 00400; 00000;17:49:53;03.08.2017
 00000; 00235; 00000; 00000;17:49:54;03.08.2017
 00000; 00493; 00000; 00000;17:49:54;03.08.2017
 00646; 00080; 00000; 00000;17:49:55;03.08.2017
 00819; 00000; 00000; 00000;17:49:55;03.08.2017
 00009; 00000; 00000; 00000;17:49:55;03.08.2017
-00818; 00000; 00000; 00000;17:49:56;03.08.2017
-00521; 00000; 00000; 00000;17:49:56;03.08.2017
 00049; 00000; 00000; 00000;17:49:57;03.08.2017
 00190; 00011; 00000; 00000;17:49:57;03.08.2017
 00190;-00101; 00000; 00000;17:49:57;03.08.2017
 00310;-00428; 00000; 00000;17:49:58;03.08.2017
 00286; 00000;-00022; 00000;17:49:58;03.08.2017
 00093; 00000;-00050; 00000;17:49:59;03.08.2017
 00282; 00000;-00344; 00001;17:49:59;03.08.2017
 00337; 00000;-00344; 00011;17:49:59;03.08.2017
 00234; 00000; 00000;-00003;17:50:00;03.08.2017
 00476; 00000; 00000;-00001;17:50:00;03.08.2017
 00355; 00000; 00000;-00076;17:50:01;03.08.2017
 00405; 00000; 00000;-00532;17:50:01;03.08.2017
 00558; 00000; 00000;-00044;17:50:01;03.08.2017
 00558; 00000; 00000; 00000;17:50:02;03.08.2017
-00001; 00000; 00000; 00000;17:50:02;03.08.2017
-00001;-00001; 00000; 00000;17:50:03;03.08.2017
 00000; 00000; 00000; 00000;17:50:03;03.08.2017
 00000; 00000; 00000; 00000;17:50:03;03.08.2017
 00000; 00000; 00000; 00000;17:50:04;03.08.2017
 00000; 00000; 00000; 00000;17:50:04;03.08.2017
 00000;-00001; 00000; 00000;17:50:05;03.08.2017
 00000;-00001; 00000; 00000;17:50:05;03.08.2017
 00000; 00000; 00000; 00000;17:50:05;03.08.2017
 00000;-00001; 00000; 00000;17:50:06;03.08.2017
 00000; 00000; 00000; 00000;17:50:06;03.08.2017
 00000; 00000; 00000; 00000;17:50:07;03.08.2017
 00000; 00000; 00000; 00000;17:50:07;03.08.2017
 00000; 00000; 00000; 00000;17:50:07;03.08.2017
 00000; 00000; 00000; 00000;17:50:08;03.08.2017
 00000; 00000; 00000; 00000;17:50:08;03.08.2017
 00000; 00000; 00000; 00000;17:50:09;03.08.2017
