 00000; 00000; 00000; 00000;21:50:44;17.07.2017
 00000; 00000; 00000; 00000;21:50:44;17.07.2017
 00000; 00000; 00000; 00000;21:50:44;17.07.2017
 00000; 00000; 00000; 00000;21:50:45;17.07.2017
 00000; 00000; 00000; 00000;21:50:45;17.07.2017
 00000; 00000; 00000; 00000;21:50:46;17.07.2017
 00000; 00000; 00000; 00000;21:50:46;17.07.2017
 00000; 00000; 00000; 00000;21:50:46;17.07.2017
 00000; 00000; 00000; 00000;21:50:47;17.07.2017
 00000; 00000; 00000; 00000;21:50:47;17.07.2017
 00000; 00000; 00000; 00000;21:50:48;17.07.2017
 00000; 00000; 00000; 00000;21:50:48;17.07.2017
 00000; 00000; 00000; 00000;21:50:48;17.07.2017
 00000; 00000; 00000; 00000;21:50:49;17.07.2017
 00599; 00000; 00000; 00000;21:50:49;17.07.2017
 01035; 00000; 00000; 00000;21:50:50;17.07.2017
 00722; 00000; 00000; 00000;21:50:50;17.07.2017
 00000; 00000; 00000; 00000;21:50:50;17.07.2017
 00000; 00000; 00000; 00000;21:50:51;17.07.2017
 00000; 00000; 00000; 00000;21:50:51;17.07.2017
 00000; 00000; 00000; 00000;21:50:52;17.07.2017
 00000; 00000; 00000; 00000;21:50:52;17.07.2017
 00000; 00000; 00000; 00000;21:50:52;17.07.2017
 00000; 00000; 00000; 00000;21:50:53;17.07.2017
 00000; 00000; 00000; 00000;21:50:53;17.07.2017
 00000; 00000; 00000; 00000;21:50:54;17.07.2017
 00000; 00000; 00000; 00000;21:50:54;17.07.2017
 00000; 00000; 00000; 00000;21:50:54;17.07.2017
 00000; 00000; 00000; 00000;21:50:55;17.07.2017
 00000; 00000; 00000; 00000;21:50:55;17.07.2017
 00000; 00000; 00000; 00000;21:50:56;17.07.2017
 00000; 00000; 00000; 00000;21:50:56;17.07.2017
 00000; 00000; 00000; 00000;21:50:56;17.07.2017
 00000; 00000; 00000; 00000;21:50:57;17.07.2017
 00000; 00000; 00000; 00000;21:50:57;17.07.2017
 00000; 00000; 00000; 00000;21:50:58;17.07.2017
 00000; 00000; 00000; 00000;21:50:58;17.07.2017
 00000; 00000; 00000; 00000;21:50:58;17.07.2017
 00000; 00000; 00000; 00000;21:50:59;17.07.2017
 00000; 00000; 00000; 00000;21:50:59;17.07.2017
 00000; 00000; 00000; 00000;21:51:00;17.07.2017
 00000; 00000; 00000; 00000;21:51:00;17.07.2017
 00000; 00000; 00000; 00000;21:51:00;17.07.2017
 00000; 00000; 00000; 00000;21:51:01;17.07.2017
 00000; 00000; 00000; 00000;21:51:01;17.07.2017
 00000; 00000; 00000; 00000;21:51:02;17.07.2017
 00000; 00000; 00000; 00000;21:51:02;17.07.2017
 00000; 00000; 00000; 00000;21:51:02;17.07.2017
 00000; 00000; 00000; 00000;21:51:03;17.07.2017
 00000; 00000; 00000; 00000;21:51:03;17.07.2017
 00000; 00000; 00000; 00000;21:51:04;17.07.2017
 00000; 00000; 00000; 00000;21:51:04;17.07.2017
 00000; 00000; 00000; 00000;21:51:04;17.07.2017
 00000; 00000; 00000; 00000;21:51:05;17.07.2017
 00000; 00000; 00000; 00000;21:51:05;17.07.2017
 00000; 00000; 00000; 00000;21:51:06;17.07.2017
 00000; 00000; 00000; 00000;21:51:06;17.07.2017
 00000; 00000; 00000; 00000;21:51:06;17.07.2017
 00000; 00000; 00000; 00000;21:51:07;17.07.2017
 00000; 00000; 00000; 00000;21:51:07;17.07.2017
 00000; 00000; 00000; 00000;21:51:08;17.07.2017
 00000; 00000; 00000; 00000;21:51:08;17.07.2017
 00000; 00000; 00000; 00000;21:51:08;17.07.2017
 00000; 00000; 00000; 00000;21:51:09;17.07.2017
 00000; 00000; 00000; 00000;21:51:09;17.07.2017
 00000; 00000; 00000; 00000;21:51:10;17.07.2017
 00000; 00000; 00000; 00000;21:51:10;17.07.2017
 00000; 00000; 00000; 00000;21:51:10;17.07.2017
 00000; 00000; 00000; 00000;21:51:11;17.07.2017
 00000; 00000; 00000; 00000;21:51:11;17.07.2017
 00000; 00000; 00000; 00000;21:51:12;17.07.2017
 00000; 00000; 00000; 00000;21:51:12;17.07.2017
 00000; 00000; 00000; 00000;21:51:12;17.07.2017
 00000; 00000; 00000; 00000;21:51:13;17.07.2017
 00000; 00000; 00000; 00000;21:51:13;17.07.2017
 00000; 00000; 00000; 00000;21:51:14;17.07.2017
 00000; 00000; 00000; 00000;21:51:14;17.07.2017
 00000; 00000; 00000; 00000;21:51:14;17.07.2017
 00000; 00000; 00000; 00000;21:51:15;17.07.2017
 00000; 00000; 00000; 00000;21:51:15;17.07.2017
 00000; 00000; 00000; 00000;21:51:16;17.07.2017
 00000; 00000; 00000; 00000;21:51:16;17.07.2017
 00000; 00000; 00000; 00000;21:51:16;17.07.2017
 00000; 00000; 00000; 00000;21:51:17;17.07.2017
 00000; 00000; 00000; 00000;21:51:17;17.07.2017
 00000; 00000; 00000; 00000;21:51:18;17.07.2017
